holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,traffic_volume,month,weekday,hour
None,290.83,0.51,0.0,90,Thunderstorm,3941,May,Saturday,16
None,290.83,0.51,0.0,90,Drizzle,3941,May,Saturday,16
None,291.44,0.0,0.0,90,Rain,3556,May,Saturday,18
None,291.44,0.0,0.0,90,Mist,3556,May,Saturday,18
None,291.47,0.0,0.0,75,Rain,3556,May,Saturday,18
None,291.12,0.0,0.0,90,Rain,3010,May,Saturday,19
None,291.12,0.0,0.0,90,Mist,3010,May,Saturday,19
None,290.77,0.0,0.0,90,Rain,2598,May,Saturday,20
None,290.77,0.0,0.0,90,Mist,2598,May,Saturday,20
None,290.54,0.0,0.0,90,Clouds,2582,May,Saturday,21
None,290.1,0.0,0.0,1,Mist,2668,May,Saturday,22
None,290.1,0.0,0.0,1,Rain,2668,May,Saturday,22
None,289.79,0.0,0.0,90,Mist,2134,May,Saturday,23
None,289.79,0.0,0.0,90,Rain,2134,May,Saturday,23
None,289.7,0.0,0.0,90,Mist,1452,May,Sunday,0
None,289.69,0.0,0.0,90,Mist,1065,May,Sunday,1
None,289.55,0.0,0.0,90,Mist,859,May,Sunday,2
None,289.37,1.2,0.0,75,Rain,398,May,Sunday,3
None,289.37,1.2,0.0,75,Mist,398,May,Sunday,3
None,289.37,1.2,0.0,75,Drizzle,398,May,Sunday,3
None,289.16,0.25,0.0,90,Rain,379,May,Sunday,4
None,289.16,0.25,0.0,90,Mist,379,May,Sunday,4
None,289.35,0.0,0.0,90,Rain,557,May,Sunday,5
None,289.35,0.0,0.0,90,Mist,557,May,Sunday,5
None,289.36,0.0,0.0,75,Mist,966,May,Sunday,6
None,289.36,0.0,0.0,75,Drizzle,966,May,Sunday,6
None,289.36,0.0,0.0,75,Rain,966,May,Sunday,6
None,289.69,0.0,0.0,90,Rain,1372,May,Sunday,7
None,290.04,0.0,0.0,90,Rain,1711,May,Sunday,8
None,292.16,0.0,0.0,75,Clouds,3307,May,Sunday,10
None,292.05,0.0,0.0,75,Clouds,3307,May,Sunday,10
None,293.72,0.0,0.0,75,Clouds,3854,May,Sunday,11
None,295.01,0.0,0.0,75,Clouds,3997,May,Sunday,12
None,296.04,0.0,0.0,40,Rain,3835,May,Sunday,14
None,296.61,0.0,0.0,75,Clouds,3835,May,Sunday,14
None,296.91,0.0,0.0,75,Clouds,3769,May,Sunday,15
None,297.41,0.0,0.0,40,Clouds,3530,May,Sunday,16
None,297.85,0.0,0.0,40,Clouds,3572,May,Sunday,17
None,297.4,0.0,0.0,40,Clouds,3250,May,Sunday,18
None,296.3,0.0,0.0,40,Thunderstorm,3064,May,Sunday,19
None,296.3,0.0,0.0,40,Rain,3064,May,Sunday,19
None,294.98,0.0,0.0,40,Rain,3012,May,Sunday,20
None,292.8,0.0,0.0,20,Clouds,2786,May,Sunday,21
None,290.29,0.0,0.0,1,Clear,2548,May,Sunday,22
None,289.37,0.0,0.0,1,Mist,1782,May,Sunday,23
Memorial Day,288.38,0.0,0.0,1,Mist,1082,May,Monday,0
None,287.57,0.0,0.0,1,Mist,607,May,Monday,1
None,287.57,0.0,0.0,1,Fog,607,May,Monday,1
None,287.03,0.0,0.0,1,Mist,543,May,Monday,2
None,287.03,0.0,0.0,1,Fog,543,May,Monday,2
None,286.21,0.0,0.0,1,Mist,309,May,Monday,3
None,286.21,0.0,0.0,1,Fog,309,May,Monday,3
None,285.51,0.0,0.0,1,Mist,293,May,Monday,4
None,285.51,0.0,0.0,1,Fog,293,May,Monday,4
None,285.91,0.0,0.0,1,Mist,488,May,Monday,5
None,285.91,0.0,0.0,1,Fog,488,May,Monday,5
None,285.59,0.0,0.0,20,Mist,895,May,Monday,6
None,285.59,0.0,0.0,20,Fog,895,May,Monday,6
None,287.66,0.25,0.0,1,Rain,1036,May,Monday,7
None,287.66,0.25,0.0,1,Fog,1036,May,Monday,7
None,287.66,0.25,0.0,1,Mist,1036,May,Monday,7
None,290.2,0.0,0.0,75,Mist,1258,May,Monday,8
None,295.46,0.0,0.0,75,Clouds,2614,May,Monday,10
None,295.51,0.0,0.0,75,Clouds,2614,May,Monday,10
None,297.56,0.0,0.0,75,Clouds,3230,May,Monday,11
None,298.85,0.0,0.0,40,Clouds,3551,May,Monday,12
None,300.28,0.0,0.0,40,Clouds,3997,May,Monday,14
None,300.32,0.0,0.0,40,Clouds,3997,May,Monday,14
None,300.87,0.0,0.0,40,Clouds,4001,May,Monday,15
None,301.18,0.0,0.0,40,Clouds,3924,May,Monday,16
None,300.59,0.0,0.0,1,Clear,3770,May,Monday,18
None,300.41,0.0,0.0,1,Clear,3770,May,Monday,18
None,299.33,0.0,0.0,75,Clouds,3610,May,Monday,19
None,298.22,0.0,0.0,75,Clouds,2946,May,Monday,20
None,296.62,0.0,0.0,75,Clouds,2650,May,Monday,21
None,295.8,0.0,0.0,75,Clouds,1969,May,Monday,22
None,295.16,0.0,0.0,75,Rain,1126,May,Monday,23
None,294.75,0.0,0.0,75,Rain,689,May,Tuesday,0
None,294.04,0.0,0.0,75,Clouds,468,May,Tuesday,1
None,293.62,0.0,0.0,75,Thunderstorm,357,May,Tuesday,2
None,292.85,0.0,0.0,75,Rain,534,May,Tuesday,3
None,292.85,0.0,0.0,75,Haze,534,May,Tuesday,3
None,292.19,0.0,0.0,75,Rain,1334,May,Tuesday,4
None,291.74,0.0,0.0,75,Rain,3188,May,Tuesday,5
None,291.12,0.0,0.0,75,Rain,6223,May,Tuesday,6
None,291.42,0.0,0.0,90,Clouds,6790,May,Tuesday,7
None,291.46,0.4,0.0,90,Rain,5563,May,Tuesday,8
None,291.48,0.0,0.0,90,Drizzle,4368,May,Tuesday,10
None,291.48,0.0,0.0,90,Rain,4368,May,Tuesday,10
None,291.52,0.0,0.0,90,Drizzle,4368,May,Tuesday,10
None,291.52,0.0,0.0,90,Rain,4368,May,Tuesday,10
None,292.62,0.0,0.0,90,Rain,4698,May,Tuesday,11
None,293.41,0.0,0.0,90,Rain,4897,May,Tuesday,12
None,294.05,0.0,0.0,90,Rain,5383,May,Tuesday,14
None,293.92,0.0,0.0,90,Rain,5383,May,Tuesday,14
None,294.21,0.51,0.0,75,Rain,5869,May,Tuesday,15
None,294.4,0.0,0.0,75,Rain,6396,May,Tuesday,16
None,294.4,0.0,0.0,75,Drizzle,6396,May,Tuesday,16
None,294.94,0.0,0.0,40,Clouds,4418,May,Tuesday,18
None,294.98,0.0,0.0,75,Clouds,4418,May,Tuesday,18
None,295.06,0.0,0.0,75,Clouds,3192,May,Tuesday,19
None,294.51,0.0,0.0,75,Clouds,2788,May,Tuesday,20
None,292.22,0.0,0.0,75,Clouds,2526,May,Tuesday,21
None,290.6,0.0,0.0,20,Clouds,1814,May,Tuesday,22
None,289.9,0.0,0.0,1,Clear,1163,May,Tuesday,23
None,289.5,0.0,0.0,20,Clouds,628,June,Wednesday,0
None,289.48,0.0,0.0,20,Clouds,441,June,Wednesday,1
None,289.42,0.0,0.0,20,Clouds,321,June,Wednesday,2
None,289.01,0.0,0.0,1,Clear,337,June,Wednesday,3
None,288.47,0.0,0.0,1,Clear,917,June,Wednesday,4
None,287.49,0.0,0.0,20,Clouds,3160,June,Wednesday,5
None,287.13,0.0,0.0,20,Clouds,6157,June,Wednesday,6
None,287.8,0.0,0.0,20,Clouds,6442,June,Wednesday,7
None,288.54,0.0,0.0,40,Clouds,6264,June,Wednesday,8
None,289.06,0.0,0.0,90,Clouds,4831,June,Wednesday,10
None,289.06,0.0,0.0,90,Clouds,4831,June,Wednesday,10
None,289.67,0.0,0.0,90,Rain,5082,June,Wednesday,11
None,289.63,0.0,0.0,90,Clouds,5094,June,Wednesday,12
None,290.11,0.0,0.0,90,Clouds,5297,June,Wednesday,14
None,290.06,0.0,0.0,90,Clouds,5297,June,Wednesday,14
None,290.71,0.0,0.0,90,Clouds,5649,June,Wednesday,15
None,290.68,0.0,0.0,75,Clouds,6572,June,Wednesday,16
None,290.89,0.0,0.0,90,Clouds,4689,June,Wednesday,18
None,290.57,0.0,0.0,90,Clouds,4689,June,Wednesday,18
None,290.51,0.0,0.0,90,Clouds,3538,June,Wednesday,19
None,290.05,0.0,0.0,75,Clouds,3083,June,Wednesday,20
None,288.77,0.0,0.0,40,Clouds,2799,June,Wednesday,21
None,288.38,0.0,0.0,75,Clouds,1922,June,Wednesday,22
None,288.28,0.0,0.0,75,Clouds,1169,June,Wednesday,23
None,288.15,0.0,0.0,75,Clouds,664,June,Thursday,0
None,287.72,0.0,0.0,75,Clouds,393,June,Thursday,1
None,287.36,0.0,0.0,90,Clouds,291,June,Thursday,2
None,287.17,0.0,0.0,90,Clouds,353,June,Thursday,3
None,286.69,0.0,0.0,75,Clouds,930,June,Thursday,4
None,286.05,0.0,0.0,75,Clouds,3008,June,Thursday,5
None,285.71,0.0,0.0,75,Clouds,5485,June,Thursday,6
None,286.46,0.0,0.0,75,Clouds,6476,June,Thursday,7
None,287.2,0.0,0.0,40,Clouds,5613,June,Thursday,8
None,289.13,0.0,0.0,75,Clouds,4625,June,Thursday,10
None,289.14,0.0,0.0,75,Clouds,4625,June,Thursday,10
None,290.08,0.0,0.0,75,Clouds,4750,June,Thursday,11
None,291.12,0.0,0.0,40,Clouds,5047,June,Thursday,12
None,292.73,0.0,0.0,40,Clouds,5269,June,Thursday,14
None,293.25,0.0,0.0,75,Haze,5269,June,Thursday,14
None,294.42,0.0,0.0,40,Clouds,5772,June,Thursday,15
None,294.71,0.0,0.0,20,Clouds,6339,June,Thursday,16
None,295.46,0.0,0.0,1,Clear,4795,June,Thursday,18
None,295.28,0.0,0.0,1,Clear,4795,June,Thursday,18
None,295.07,0.0,0.0,1,Clear,3666,June,Thursday,19
None,294.36,0.0,0.0,1,Clear,3184,June,Thursday,20
None,291.67,0.0,0.0,20,Clouds,3183,June,Thursday,21
None,288.57,0.0,0.0,1,Clear,3268,June,Thursday,22
None,287.63,0.0,0.0,1,Clear,2061,June,Thursday,23
None,287.62,0.0,0.0,1,Clear,993,June,Friday,0
None,288.01,0.0,0.0,20,Clouds,596,June,Friday,1
None,288.34,0.0,0.0,75,Clouds,504,June,Friday,2
None,288.48,0.0,0.0,75,Clouds,571,June,Friday,3
None,288.67,0.0,0.0,40,Clouds,933,June,Friday,4
None,288.55,0.0,0.0,75,Clouds,3016,June,Friday,5
None,288.61,0.0,0.0,75,Clouds,5444,June,Friday,6
None,289.26,0.0,0.0,75,Rain,6459,June,Friday,7
None,290.74,0.0,0.0,75,Clouds,5471,June,Friday,8
None,292.16,0.0,0.0,75,Clouds,5126,June,Friday,9
None,292.64,0.0,0.0,90,Rain,4695,June,Friday,10
None,292.34,1.02,0.0,90,Rain,4991,June,Friday,11
None,292.07,0.25,0.0,90,Rain,5254,June,Friday,12
None,292.07,0.25,0.0,90,Drizzle,5254,June,Friday,12
None,291.7,0.76,0.0,90,Rain,5185,June,Friday,13
None,291.7,0.76,0.0,90,Drizzle,5185,June,Friday,13
None,291.69,2.68,0.0,90,Rain,5364,June,Friday,14
None,291.44,0.51,0.0,90,Rain,5723,June,Friday,15
None,291.44,0.51,0.0,90,Drizzle,5723,June,Friday,15
None,291.16,1.41,0.0,90,Rain,5933,June,Friday,16
None,291.16,1.41,0.0,90,Mist,5933,June,Friday,16
None,291.16,1.41,0.0,90,Drizzle,5933,June,Friday,16
None,291.36,0.0,0.0,90,Rain,5924,June,Friday,17
None,291.36,0.0,0.0,90,Thunderstorm,5924,June,Friday,17
None,291.5,0.0,0.0,90,Rain,4946,June,Friday,18
None,291.5,0.0,0.0,90,Drizzle,4946,June,Friday,18
None,291.62,0.0,0.0,75,Rain,3800,June,Friday,19
None,291.74,0.0,0.0,75,Clouds,3023,June,Friday,20
None,290.68,0.0,0.0,75,Rain,3260,June,Friday,21
None,290.32,0.7,0.0,40,Rain,2685,June,Friday,22
None,289.77,0.0,0.0,1,Rain,1999,June,Friday,23
None,289.77,0.0,0.0,1,Drizzle,1999,June,Friday,23
None,289.47,0.0,0.0,90,Drizzle,1259,June,Saturday,0
None,289.56,0.0,0.0,90,Rain,797,June,Saturday,1
None,289.56,0.0,0.0,90,Drizzle,797,June,Saturday,1
None,289.21,0.0,0.0,90,Rain,789,June,Saturday,2
None,288.85,0.51,0.0,90,Rain,477,June,Saturday,3
None,288.85,0.51,0.0,90,Mist,477,June,Saturday,3
None,288.26,0.0,0.0,90,Mist,483,June,Saturday,4
None,287.83,0.0,0.0,75,Mist,936,June,Saturday,5
None,287.65,0.0,0.0,40,Rain,1625,June,Saturday,6
None,287.65,0.0,0.0,40,Mist,1625,June,Saturday,6
None,288.26,0.0,0.0,75,Mist,2415,June,Saturday,7
None,289.17,0.0,0.0,75,Clouds,3320,June,Saturday,8
None,290.82,0.0,0.0,40,Rain,3957,June,Saturday,9
None,292.11,0.0,0.0,40,Rain,4284,June,Saturday,10
None,292.76,0.0,0.0,90,Rain,4669,June,Saturday,11
None,292.54,0.0,0.0,90,Rain,4732,June,Saturday,12
None,292.54,0.0,0.0,90,Drizzle,4732,June,Saturday,12
None,292.54,0.0,0.0,90,Thunderstorm,4732,June,Saturday,12
None,292.57,2.79,0.0,40,Rain,4968,June,Saturday,13
None,292.57,2.79,0.0,40,Haze,4968,June,Saturday,13
None,293.21,0.0,0.0,90,Rain,5104,June,Saturday,14
None,293.88,0.0,0.0,75,Thunderstorm,4875,June,Saturday,15
None,292.68,0.0,0.0,75,Rain,4805,June,Saturday,16
None,292.4,1.52,0.0,75,Rain,4609,June,Saturday,17
None,291.44,0.0,0.0,90,Rain,4333,June,Saturday,18
None,291.44,0.0,0.0,90,Mist,4333,June,Saturday,18
None,290.91,0.0,0.0,90,Rain,3619,June,Saturday,19
None,290.91,0.0,0.0,90,Drizzle,3619,June,Saturday,19
None,290.1,0.0,0.0,75,Rain,3491,June,Saturday,20
None,289.55,0.0,0.0,90,Clouds,3299,June,Saturday,21
None,288.81,0.0,0.0,90,Rain,2944,June,Saturday,22
None,288.04,0.0,0.0,75,Clouds,2418,June,Saturday,23
None,287.28,0.0,0.0,40,Clouds,1648,June,Sunday,0
None,286.59,0.0,0.0,1,Clear,913,June,Sunday,1
None,286.2,0.0,0.0,1,Clear,704,June,Sunday,2
None,285.7,0.9,0.0,20,Rain,369,June,Sunday,3
None,285.59,0.0,0.0,20,Clouds,364,June,Sunday,4
None,285.6,0.0,0.0,1,Clear,555,June,Sunday,5
None,285.69,0.0,0.0,1,Clear,1003,June,Sunday,6
None,287.47,0.0,0.0,1,Clear,1372,June,Sunday,7
None,289.62,0.0,0.0,1,Clear,2211,June,Sunday,8
None,291.75,0.0,0.0,20,Clouds,3126,June,Sunday,9
None,293.7,0.0,0.0,40,Clouds,3833,June,Sunday,10
None,295.87,0.0,0.0,20,Clouds,4397,June,Sunday,11
None,297.5,0.0,0.0,40,Clouds,4798,June,Sunday,12
None,298.71,0.0,0.0,20,Clouds,4656,June,Sunday,13
None,299.63,0.0,0.0,40,Clouds,4753,June,Sunday,14
None,299.94,0.0,0.0,40,Clouds,4582,June,Sunday,15
None,299.73,0.0,0.0,40,Clouds,4607,June,Sunday,16
None,299.84,0.0,0.0,40,Clouds,4549,June,Sunday,17
None,299.07,0.0,0.0,20,Clouds,4375,June,Sunday,18
None,298.44,0.0,0.0,20,Clouds,3634,June,Sunday,19
None,296.94,0.0,0.0,20,Clouds,2890,June,Sunday,20
None,294.14,0.0,0.0,20,Clouds,2796,June,Sunday,21
None,292.26,0.0,0.0,20,Rain,2081,June,Sunday,22
None,290.8,0.0,0.0,20,Clouds,1256,June,Sunday,23
None,289.26,0.0,0.0,1,Rain,650,June,Monday,0
None,288.23,0.0,0.0,1,Clear,435,June,Monday,1
None,287.97,0.0,0.0,1,Clear,320,June,Monday,2
None,288.24,0.0,0.0,20,Clouds,343,June,Monday,3
None,288.31,0.0,0.0,75,Clouds,906,June,Monday,4
None,288.55,0.0,0.0,40,Rain,2994,June,Monday,5
None,287.32,0.25,0.0,90,Rain,5188,June,Monday,6
None,287.32,0.25,0.0,90,Drizzle,5188,June,Monday,6
None,286.67,0.0,0.0,40,Rain,6592,June,Monday,7
None,287.51,0.0,0.0,20,Clouds,5564,June,Monday,8
None,289.64,0.0,0.0,20,Clouds,4879,June,Monday,9
None,290.89,0.0,0.0,20,Clouds,4642,June,Monday,10
None,291.06,0.0,0.0,75,Clouds,4618,June,Monday,11
None,291.13,0.0,0.0,90,Clouds,4872,June,Monday,12
None,291.41,0.0,0.0,75,Rain,4809,June,Monday,13
None,292.32,0.0,0.0,75,Rain,5058,June,Monday,14
None,292.16,0.0,0.0,90,Rain,5519,June,Monday,15
None,293.15,0.0,0.0,75,Rain,6473,June,Monday,16
None,292.83,0.0,0.0,75,Rain,5975,June,Monday,17
None,292.77,0.0,0.0,40,Clouds,4435,June,Monday,18
None,293.0,0.0,0.0,40,Clouds,3377,June,Monday,19
None,291.98,0.0,0.0,40,Rain,2784,June,Monday,20
None,290.47,0.0,0.0,20,Clouds,2654,June,Monday,21
None,289.23,0.0,0.0,20,Clouds,1771,June,Monday,22
None,287.96,0.0,0.0,20,Clouds,1095,June,Monday,23
None,286.86,0.0,0.0,1,Clear,636,June,Tuesday,0
None,285.86,0.0,0.0,1,Clear,388,June,Tuesday,1
None,285.05,0.0,0.0,1,Clear,297,June,Tuesday,2
None,284.18,0.0,0.0,1,Clear,337,June,Tuesday,3
None,282.82,0.0,0.0,1,Clear,896,June,Tuesday,4
None,282.22,0.0,0.0,20,Clouds,3108,June,Tuesday,5
None,282.09,0.0,0.0,20,Clouds,5694,June,Tuesday,6
None,284.18,0.0,0.0,1,Clear,6435,June,Tuesday,7
None,286.0,0.0,0.0,1,Clear,5711,June,Tuesday,8
None,288.03,0.0,0.0,1,Clear,5416,June,Tuesday,9
None,289.12,0.0,0.0,20,Clouds,4603,June,Tuesday,10
None,290.3,0.0,0.0,20,Clouds,4534,June,Tuesday,11
None,291.27,0.0,0.0,20,Clouds,4808,June,Tuesday,12
None,292.17,0.0,0.0,20,Clouds,5074,June,Tuesday,13
None,293.08,0.0,0.0,40,Clouds,5422,June,Tuesday,14
None,293.79,0.0,0.0,20,Clouds,5728,June,Tuesday,15
None,294.2,0.0,0.0,20,Clouds,6295,June,Tuesday,16
None,294.54,0.0,0.0,40,Clouds,6367,June,Tuesday,17
None,294.35,0.0,0.0,40,Clouds,4757,June,Tuesday,18
None,293.97,0.0,0.0,75,Clouds,3554,June,Tuesday,19
None,293.08,0.0,0.0,40,Clouds,3011,June,Tuesday,20
None,290.8,0.0,0.0,40,Haze,2806,June,Tuesday,21
None,288.13,0.0,0.0,40,Haze,2485,June,Tuesday,22
None,286.8,0.0,0.0,40,Haze,2221,June,Tuesday,23
None,285.91,0.0,0.0,1,Clear,1612,June,Wednesday,0
None,284.52,0.0,0.0,1,Mist,481,June,Wednesday,1
None,283.9,0.0,0.0,1,Clear,350,June,Wednesday,2
None,283.8,0.0,0.0,1,Mist,357,June,Wednesday,3
None,283.43,0.0,0.0,1,Clear,936,June,Wednesday,4
None,283.52,0.0,0.0,1,Clear,3139,June,Wednesday,5
None,282.99,0.0,0.0,0,Clear,6154,June,Wednesday,6
None,285.14,0.0,0.0,0,Clear,6633,June,Wednesday,7
None,286.21,0.0,0.0,0,Clear,5841,June,Wednesday,8
None,288.47,0.0,0.0,12,Clouds,5394,June,Wednesday,9
None,291.24,0.0,0.0,12,Clouds,4558,June,Wednesday,10
None,292.73,0.0,0.0,20,Clouds,5103,June,Wednesday,11
None,295.58,0.0,0.0,0,Clear,5180,June,Wednesday,12
None,296.27,0.0,0.0,0,Clear,5065,June,Wednesday,13
None,298.43,0.0,0.0,0,Clear,5618,June,Wednesday,14
None,299.13,0.0,0.0,0,Clear,5752,June,Wednesday,15
None,298.91,0.0,0.0,0,Clear,6566,June,Wednesday,16
None,298.81,0.0,0.0,0,Clear,6077,June,Wednesday,17
None,298.59,0.0,0.0,0,Clear,5037,June,Wednesday,18
None,297.26,0.0,0.0,0,Clear,3725,June,Wednesday,19
None,295.6,0.0,0.0,0,Clear,3169,June,Wednesday,20
None,294.25,0.0,0.0,8,Clear,2801,June,Wednesday,21
None,293.21,0.0,0.0,8,Clear,2383,June,Wednesday,22
None,292.61,0.0,0.0,8,Clear,1418,June,Wednesday,23
None,290.6,0.6,0.0,36,Rain,686,June,Thursday,0
None,289.45,3.05,0.0,36,Rain,427,June,Thursday,1
None,289.15,0.25,0.0,36,Rain,313,June,Thursday,2
None,289.02,6.35,0.0,80,Rain,356,June,Thursday,3
None,289.44,1.09,0.0,80,Rain,874,June,Thursday,4
None,289.26,3.18,0.0,80,Rain,2966,June,Thursday,5
None,289.79,10.05,0.0,68,Rain,5361,June,Thursday,6
None,290.25,7.7,0.0,68,Rain,5656,June,Thursday,7
None,290.95,0.9,0.0,68,Rain,5332,June,Thursday,8
None,292.04,0.51,0.0,12,Rain,5302,June,Thursday,9
None,294.15,0.0,0.0,12,Clouds,4872,June,Thursday,10
None,297.39,0.0,0.0,0,Clear,5098,June,Thursday,11
None,299.28,0.0,0.0,8,Clear,5348,June,Thursday,12
None,299.85,0.0,0.0,8,Clear,5058,June,Thursday,13
None,300.76,0.0,0.0,8,Clear,5416,June,Thursday,14
None,300.8,0.0,0.0,0,Clear,5862,June,Thursday,15
None,301.01,0.0,0.0,0,Clear,6642,June,Thursday,16
None,301.07,0.0,0.0,0,Clear,6323,June,Thursday,17
None,300.57,0.0,0.0,0,Clear,5276,June,Thursday,18
None,299.19,0.0,0.0,0,Clear,3688,June,Thursday,19
None,298.18,0.0,0.0,0,Clear,3306,June,Thursday,20
None,296.96,0.0,0.0,0,Clear,3155,June,Thursday,21
None,296.1,0.0,0.0,0,Clear,2440,June,Thursday,22
None,295.47,0.0,0.0,0,Clear,1406,June,Thursday,23
None,294.89,0.0,0.0,0,Clear,831,June,Friday,0
None,294.26,0.0,0.0,0,Clear,506,June,Friday,1
None,293.89,0.0,0.0,0,Clear,419,June,Friday,2
None,293.62,0.0,0.0,0,Clear,369,June,Friday,3
None,293.17,0.0,0.0,0,Clear,839,June,Friday,4
None,293.05,0.0,0.0,0,Clear,2915,June,Friday,5
None,293.17,0.0,0.0,0,Clear,5423,June,Friday,6
None,294.15,0.0,0.0,0,Clear,6230,June,Friday,7
None,297.03,0.0,0.0,0,Clear,5567,June,Friday,8
None,298.85,0.0,0.0,0,Clear,5114,June,Friday,9
None,300.83,0.0,0.0,0,Clear,4925,June,Friday,10
None,302.92,0.0,0.0,0,Clear,5400,June,Friday,11
None,303.01,0.0,0.0,0,Clear,5446,June,Friday,12
None,304.02,0.0,0.0,0,Clear,5308,June,Friday,13
None,301.3,0.0,0.0,0,Clear,5399,June,Friday,14
None,303.18,0.0,0.0,12,Rain,6029,June,Friday,15
None,302.25,0.0,0.0,12,Rain,6079,June,Friday,16
None,300.7,0.0,0.0,12,Rain,5571,June,Friday,17
None,299.34,0.0,0.0,48,Rain,4926,June,Friday,18
None,300.45,0.0,0.0,48,Rain,3794,June,Friday,19
None,300.02,0.0,0.0,48,Rain,3168,June,Friday,20
None,298.96,0.0,0.0,12,Clouds,3004,June,Friday,21
None,296.02,0.0,0.0,12,Clouds,2854,June,Friday,22
None,295.17,0.0,0.0,12,Clouds,2005,June,Friday,23
None,294.41,0.0,0.0,20,Clouds,1461,June,Saturday,0
None,293.91,0.0,0.0,20,Clouds,805,June,Saturday,1
None,293.34,0.0,0.0,20,Clouds,635,June,Saturday,2
None,292.89,0.0,0.0,20,Clouds,445,June,Saturday,3
None,292.54,0.0,0.0,20,Clouds,474,June,Saturday,4
None,292.26,0.0,0.0,20,Clouds,800,June,Saturday,5
None,292.36,0.0,0.0,32,Clouds,1130,June,Saturday,6
None,293.34,0.0,0.0,32,Clouds,1575,June,Saturday,7
None,294.84,0.0,0.0,32,Clouds,2515,June,Saturday,8
None,297.34,0.0,0.0,0,Clear,3678,June,Saturday,9
None,299.73,0.0,0.0,0,Clear,4356,June,Saturday,10
None,301.72,0.0,0.0,0,Clear,4672,June,Saturday,11
None,303.77,0.0,0.0,0,Clear,4538,June,Saturday,12
None,304.48,0.0,0.0,0,Clear,4584,June,Saturday,13
None,305.12,0.0,0.0,0,Clear,4510,June,Saturday,14
None,305.56,0.0,0.0,0,Clear,4380,June,Saturday,15
None,305.24,0.0,0.0,0,Clear,4456,June,Saturday,16
None,304.55,0.0,0.0,0,Clear,4037,June,Saturday,17
None,303.87,0.0,0.0,0,Clear,3904,June,Saturday,18
None,302.35,0.0,0.0,0,Clear,3478,June,Saturday,19
None,300.83,0.0,0.0,0,Clear,3351,June,Saturday,20
None,298.9,0.0,0.0,0,Clear,3292,June,Saturday,21
None,297.45,0.0,0.0,0,Clear,3360,June,Saturday,22
None,296.36,0.0,0.0,0,Clear,2256,June,Saturday,23
None,295.8,0.0,0.0,0,Clear,1669,June,Sunday,0
None,295.14,0.0,0.0,0,Clear,1038,June,Sunday,1
None,293.75,0.51,0.0,0,Rain,761,June,Sunday,2
None,292.11,0.0,0.0,8,Clear,410,June,Sunday,3
None,290.72,0.0,0.0,8,Clear,372,June,Sunday,4
None,290.4,0.0,0.0,8,Clear,468,June,Sunday,5
None,289.94,0.0,0.0,36,Clouds,810,June,Sunday,6
None,290.22,0.0,0.0,36,Clouds,1167,June,Sunday,7
None,291.11,0.0,0.0,36,Clouds,1921,June,Sunday,8
None,292.56,0.0,0.0,32,Rain,2794,June,Sunday,9
None,294.26,0.0,0.0,32,Rain,3446,June,Sunday,10
None,294.96,0.0,0.0,24,Rain,4081,June,Sunday,11
None,296.63,0.0,0.0,8,Clear,4509,June,Sunday,12
None,297.36,0.0,0.0,8,Clear,4347,June,Sunday,13
None,298.18,0.0,0.0,8,Clear,4467,June,Sunday,14
None,299.11,0.0,0.0,0,Clear,4556,June,Sunday,15
None,299.0,0.0,0.0,0,Clear,4543,June,Sunday,16
None,298.15,0.0,0.0,0,Clear,4133,June,Sunday,17
None,297.16,0.0,0.0,20,Clouds,4186,June,Sunday,18
None,296.22,0.0,0.0,20,Clouds,3505,June,Sunday,19
None,295.39,0.0,0.0,20,Clouds,3097,June,Sunday,20
None,294.82,0.0,0.0,48,Clouds,2571,June,Sunday,21
None,293.8,0.0,0.0,48,Clouds,1918,June,Sunday,22
None,292.95,0.0,0.0,48,Clouds,1184,June,Sunday,23
None,292.78,0.0,0.0,68,Clouds,664,June,Monday,0
None,292.34,0.25,0.0,68,Rain,420,June,Monday,1
None,292.35,0.51,0.0,68,Rain,269,June,Monday,2
None,292.06,0.0,0.0,68,Clouds,326,June,Monday,3
None,292.2,0.0,0.0,68,Clouds,859,June,Monday,4
None,291.79,0.51,0.0,68,Rain,2726,June,Monday,5
None,291.51,0.25,0.0,48,Rain,5085,June,Monday,6
None,291.76,0.0,0.0,48,Clouds,6105,June,Monday,7
None,292.35,0.0,0.0,48,Clouds,5854,June,Monday,8
None,293.27,0.0,0.0,44,Clouds,4870,June,Monday,9
None,294.58,0.0,0.0,44,Clouds,4406,June,Monday,10
None,295.17,0.0,0.0,64,Clouds,4564,June,Monday,11
None,295.58,0.0,0.0,92,Clouds,4974,June,Monday,12
None,295.98,0.0,0.0,92,Clouds,4949,June,Monday,13
None,294.95,0.0,0.0,92,Clouds,5179,June,Monday,14
None,294.98,0.0,0.0,44,Clouds,5621,June,Monday,15
None,297.47,0.0,0.0,44,Clouds,6245,June,Monday,16
None,296.69,0.0,0.0,44,Clouds,5966,June,Monday,17
None,295.78,0.0,0.0,0,Clear,4483,June,Monday,18
None,295.34,0.0,0.0,0,Clear,3338,June,Monday,19
None,294.49,0.0,0.0,0,Clear,2709,June,Monday,20
None,292.52,0.0,0.0,0,Clear,2536,June,Monday,21
None,292.08,0.0,0.0,0,Clear,2098,June,Monday,22
